Method,indicator code,Average degree,Network diameter,Average path length,country
HVG,FR.INR.LEND,2.896551724137931,14.0,5.187192118226601,RUS
HVG,FM.LBL.BMNY.GD.ZS,5.225806451612903,10.0,3.7225806451612904,RUS
HVG,CM.MKT.LCAP.GD.ZS,2.9411764705882355,7.0,3.139705882352941,RUS
HVG,FS.AST.PRVT.GD.ZS,4.516129032258065,11.0,4.733333333333333,RUS
HVG,CM.MKT.TRAD.GD.ZS,2.8,15.0,6.35,RUS
HVG,NE.EXP.GNFS.ZS,3.225806451612903,12.0,5.223655913978495,RUS
HVG,NE.IMP.GNFS.ZS,3.225806451612903,10.0,4.565591397849462,RUS
HVG,SL.TLF.ACTI.ZS,3.6774193548387095,7.0,3.3913978494623658,RUS
HVG,EN.ATM.CO2E.PC,3.4838709677419355,9.0,4.047311827956989,RUS
HVG,EG.ELC.RNWX.ZS,2.774193548387097,17.0,6.778494623655914,RUS
HVG,AG.PRD.FOOD.XD,3.6774193548387095,8.0,3.3483870967741933,RUS
HVG,AG.LND.FRST.ZS,2.5806451612903225,20.0,7.556989247311828,RUS
HVG,FS.AST.PRVT.GD.ZS.1,4.516129032258065,11.0,4.733333333333333,RUS
HVG,TG.VAL.TOTL.GD.ZS,3.096774193548387,12.0,5.658064516129032,RUS
HVG,GC.XPN.TOTL.GD.ZS.1,3.5483870967741935,6.0,3.0408602150537636,RUS
HVG,MS.MIL.XPND.GD.ZS,3.4838709677419355,7.0,3.3548387096774195,RUS
HVG,GC.NFN.TOTL.GD.ZS,3.5483870967741935,11.0,4.580645161290323,RUS
HVG,GC.NLD.TOTL.GD.ZS,3.225806451612903,11.0,4.72258064516129,RUS
HVG,GC.REV.XGRT.GD.ZS,3.3548387096774195,9.0,3.9483870967741934,RUS
HVG,GC.TAX.TOTL.GD.ZS,3.161290322580645,12.0,5.163440860215053,RUS
HVG,TG.VAL.TOTL.GD.ZS.1,3.096774193548387,12.0,5.658064516129032,RUS
HVG,NY.GDP.TOTL.RT.ZS,3.2903225806451615,12.0,4.913978494623656,RUS
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,RUS
HVG,SL.AGR.EMPL.MA.ZS,2.5161290322580645,22.0,8.90752688172043,RUS
HVG,SP.POP.TOTL,2.774193548387097,18.0,6.791397849462365,RUS
HVG,SP.POP.GROW,3.3548387096774195,15.0,4.909677419354839,RUS
HVG,SP.URB.TOTL.IN.ZS,2.774193548387097,18.0,7.066666666666666,RUS
HVG,EN.URB.MCTY.TL.ZS,2.3225806451612905,26.0,9.896774193548387,RUS
HVG,EG.ELC.ACCS.ZS,2.0,29.0,10.397849462365592,RUS
HVG,SP.POP.0014.TO.ZS,3.225806451612903,18.0,6.109677419354838,RUS
HVG,SP.POP.1564.TO.ZS,2.2580645161290325,27.0,10.051612903225806,RUS
HVG,EN.URB.LCTY.UR.ZS,1.935483870967742,30.0,10.666666666666666,RUS
HVG,EN.POP.DNST,2.774193548387097,18.0,6.763440860215054,RUS
HVG,SP.URB.TOTL,3.161290322580645,17.0,6.135483870967742,RUS
HVG,EN.URB.MCTY.TL.ZS.1,2.3225806451612905,26.0,9.896774193548387,RUS
HVG,BN.CAB.XOKA.CD,3.161290322580645,11.0,5.10752688172043,RUS
HVG,BN.TRF.CURR.CD,3.096774193548387,13.0,5.440860215053763,RUS
HVG,BN.TRF.KOGT.CD,3.4838709677419355,7.0,3.182795698924731,RUS
HVG,NE.EXP.GNFS.ZS.1,3.225806451612903,12.0,5.223655913978495,RUS
HVG,NY.EXP.CAPM.KN,3.096774193548387,16.0,6.335483870967742,RUS
HVG,NE.EXP.GNFS.KD.ZG,3.3548387096774195,9.0,4.083870967741936,RUS
HVG,NE.IMP.GNFS.ZS.1,3.225806451612903,10.0,4.565591397849462,RUS
HVG,NE.IMP.GNFS.KD.ZG,3.3548387096774195,9.0,4.156989247311828,RUS
HVG,FI.RES.TOTL.CD,3.032258064516129,15.0,6.408602150537634,RUS
HVG,NV.IND.TOTL.ZS,3.161290322580645,12.0,4.733333333333333,RUS
HVG,NV.MNF.TECH.ZS.UN,3.225806451612903,10.0,4.305376344086022,RUS
HVG,NV.AGR.TOTL.ZS,3.161290322580645,13.0,5.376344086021505,RUS
HVG,BM.GSR.ROYL.CD,2.967741935483871,15.0,6.313978494623656,RUS
HVG,TX.VAL.FUEL.ZS.UN,2.6666666666666665,18.0,7.308045977011494,RUS
HVG,TX.VAL.MMTL.ZS.UN,3.2,13.0,4.696551724137931,RUS
HVG,NY.GDP.TOTL.RT.ZS.1,3.2903225806451615,12.0,4.913978494623656,RUS
HVG,BX.KLT.DINV.CD.WD.1,3.225806451612903,12.0,5.331182795698925,RUS
HVG,SL.TLF.CACT.MA.ZS,3.2903225806451615,11.0,4.232258064516129,RUS
HVG,SP.POP.DPND,3.6129032258064515,15.0,5.178494623655914,RUS
HVG,SH.IMM.IDPT,2.3225806451612905,25.0,9.369892473118279,RUS
HVG,SH.IMM.MEAS,2.193548387096774,26.0,9.849462365591398,RUS
HVG,SP.POP.1564.TO.ZS.1,2.2580645161290325,27.0,10.051612903225806,RUS
HVG,SP.POP.1564.TO.ZS.2,2.2580645161290325,27.0,10.051612903225806,RUS
HVG,SL.TLF.TOTL.IN,2.967741935483871,15.0,5.703225806451613,RUS
HVG,SP.POP.1564.TO,2.4516129032258065,24.0,8.746236559139785,RUS
HVG,NY.GDP.MKTP.KD.ZG,3.3548387096774195,10.0,3.9483870967741934,SAU
HVG,GC.XPN.INTP.CN,6.258064516129032,5.0,2.204301075268817,SAU
HVG,GC.XPN.TOTL.GD.ZS,8.709677419354838,5.0,1.8150537634408601,SAU
HVG,NY.GDP.MKTP.CD,2.5161290322580645,21.0,8.086021505376344,SAU
HVG,NY.GDP.PCAP.CD,2.7096774193548385,18.0,7.040860215053764,SAU
HVG,NY.GDP.PCAP.PP.CD,2.7096774193548385,18.0,7.247311827956989,SAU
HVG,NY.GNS.ICTR.ZS,2.7096774193548385,18.0,6.967741935483871,SAU
HVG,NY.GDP.DEFL.KD.ZG,3.3548387096774195,11.0,4.412903225806452,SAU
HVG,GC.XPN.INTP.ZS,5.032258064516129,5.0,2.421505376344086,SAU
HVG,SL.UEM.TOTL.ZS,3.6774193548387095,9.0,3.8408602150537634,SAU
HVG,FP.CPI.TOTL.ZG,3.4838709677419355,9.0,3.9741935483870967,SAU
HVG,BX.KLT.DINV.CD.WD,2.967741935483871,15.0,6.561290322580645,SAU
HVG,FR.INR.LEND,1.6,4.0,2.0,SAU
HVG,FM.LBL.BMNY.GD.ZS,3.2903225806451615,10.0,4.004301075268817,SAU
HVG,CM.MKT.LCAP.GD.ZS,3.411764705882353,5.0,2.6176470588235294,SAU
HVG,FS.AST.PRVT.GD.ZS,2.967741935483871,15.0,5.617204301075269,SAU
HVG,CM.MKT.TRAD.GD.ZS,2.96,12.0,5.61,SAU
HVG,NE.EXP.GNFS.ZS,2.967741935483871,16.0,6.513978494623656,SAU
HVG,NE.IMP.GNFS.ZS,3.4193548387096775,11.0,4.135483870967742,SAU
HVG,SL.TLF.ACTI.ZS,3.4193548387096775,12.0,4.690322580645161,SAU
HVG,EN.ATM.CO2E.PC,2.5806451612903225,21.0,8.449462365591398,SAU
HVG,EG.ELC.RNWX.ZS,2.129032258064516,27.0,9.96989247311828,SAU
HVG,AG.PRD.FOOD.XD,2.774193548387097,17.0,6.406451612903226,SAU
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,SAU
HVG,FS.AST.PRVT.GD.ZS.1,2.967741935483871,15.0,5.617204301075269,SAU
HVG,TG.VAL.TOTL.GD.ZS,2.903225806451613,16.0,6.449462365591398,SAU
HVG,GC.XPN.TOTL.GD.ZS.1,8.709677419354838,5.0,1.8150537634408601,SAU
HVG,MS.MIL.XPND.GD.ZS,3.5483870967741935,8.0,3.649462365591398,SAU
HVG,GC.NFN.TOTL.GD.ZS,4.838709677419355,5.0,2.1354838709677417,SAU
HVG,GC.NLD.TOTL.GD.ZS,4.774193548387097,6.0,2.544086021505376,SAU
HVG,GC.REV.XGRT.GD.ZS,4.774193548387097,6.0,2.6,SAU
HVG,GC.TAX.TOTL.GD.ZS,11.161290322580646,4.0,1.6666666666666667,SAU
HVG,TG.VAL.TOTL.GD.ZS.1,2.903225806451613,16.0,6.449462365591398,SAU
HVG,NY.GDP.TOTL.RT.ZS,3.2903225806451615,12.0,4.883870967741935,SAU
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,SAU
HVG,SL.AGR.EMPL.MA.ZS,3.096774193548387,15.0,5.578494623655914,SAU
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,SAU
HVG,SP.POP.GROW,3.225806451612903,15.0,5.329032258064516,SAU
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,SAU
HVG,EN.URB.MCTY.TL.ZS,1.935483870967742,30.0,10.666666666666666,SAU
HVG,EG.ELC.ACCS.ZS,2.064516129032258,28.0,10.275268817204301,SAU
HVG,SP.POP.0014.TO.ZS,1.935483870967742,30.0,10.666666666666666,SAU
HVG,SP.POP.1564.TO.ZS,2.193548387096774,27.0,10.208602150537635,SAU
HVG,EN.URB.LCTY.UR.ZS,2.0,29.0,10.18494623655914,SAU
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,SAU
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,SAU
HVG,EN.URB.MCTY.TL.ZS.1,1.935483870967742,30.0,10.666666666666666,SAU
HVG,BN.CAB.XOKA.CD,2.967741935483871,15.0,6.159139784946237,SAU
HVG,BN.TRF.CURR.CD,2.967741935483871,15.0,6.673118279569892,SAU
HVG,BN.TRF.KOGT.CD,2.193548387096774,24.0,9.066666666666666,SAU
HVG,NE.EXP.GNFS.ZS.1,2.967741935483871,16.0,6.513978494623656,SAU
HVG,NY.EXP.CAPM.KN,2.6153846153846154,16.0,6.270769230769231,SAU
HVG,NE.EXP.GNFS.KD.ZG,3.28,7.0,3.37,SAU
HVG,NE.IMP.GNFS.ZS.1,3.4193548387096775,11.0,4.135483870967742,SAU
HVG,NE.IMP.GNFS.KD.ZG,3.04,12.0,5.123333333333333,SAU
HVG,FI.RES.TOTL.CD,2.5806451612903225,21.0,8.427956989247312,SAU
HVG,NV.IND.TOTL.ZS,2.838709677419355,16.0,6.662365591397849,SAU
HVG,NV.MNF.TECH.ZS.UN,3.032258064516129,13.0,5.105376344086022,SAU
HVG,NV.AGR.TOTL.ZS,3.032258064516129,15.0,6.311827956989247,SAU
HVG,BM.GSR.ROYL.CD,1.9,19.0,7.0,SAU
HVG,TX.VAL.FUEL.ZS.UN,3.225806451612903,10.0,4.172043010752688,SAU
HVG,TX.VAL.MMTL.ZS.UN,3.806451612903226,8.0,3.329032258064516,SAU
HVG,NY.GDP.TOTL.RT.ZS.1,3.2903225806451615,12.0,4.883870967741935,SAU
HVG,BX.KLT.DINV.CD.WD.1,2.967741935483871,15.0,6.561290322580645,SAU
HVG,SL.TLF.CACT.MA.ZS,3.806451612903226,9.0,4.064516129032258,SAU
HVG,SP.POP.DPND,1.935483870967742,30.0,10.666666666666666,SAU
HVG,SH.IMM.IDPT,2.4516129032258065,18.0,6.425806451612903,SAU
HVG,SH.IMM.MEAS,2.7096774193548385,17.0,6.643010752688172,SAU
HVG,SP.POP.1564.TO.ZS.1,2.193548387096774,27.0,10.208602150537635,SAU
HVG,SP.POP.1564.TO.ZS.2,2.193548387096774,27.0,10.208602150537635,SAU
HVG,SL.TLF.TOTL.IN,1.935483870967742,30.0,10.666666666666666,SAU
HVG,SP.POP.1564.TO,1.935483870967742,30.0,10.666666666666666,SAU
HVG,NY.GDP.MKTP.KD.ZG,3.3548387096774195,9.0,3.713978494623656,SGP
HVG,GC.XPN.INTP.CN,3.096774193548387,14.0,4.939784946236559,SGP
HVG,GC.XPN.TOTL.GD.ZS,3.6774193548387095,7.0,3.4021505376344088,SGP
HVG,NY.GDP.MKTP.CD,2.3870967741935485,23.0,8.068817204301075,SGP
HVG,NY.GDP.PCAP.CD,2.5161290322580645,21.0,7.359139784946237,SGP
HVG,NY.GDP.PCAP.PP.CD,2.193548387096774,26.0,8.963440860215053,SGP
HVG,NY.GNS.ICTR.ZS,3.096774193548387,12.0,4.853763440860215,SGP
HVG,NY.GDP.DEFL.KD.ZG,3.6129032258064515,6.0,3.0193548387096776,SGP
HVG,GC.XPN.INTP.ZS,2.838709677419355,17.0,6.67741935483871,SGP
HVG,SL.UEM.TOTL.ZS,3.2903225806451615,11.0,4.56989247311828,SGP
HVG,FP.CPI.TOTL.ZG,3.3548387096774195,11.0,4.359139784946237,SGP
HVG,BX.KLT.DINV.CD.WD,2.967741935483871,15.0,5.513978494623656,SGP
HVG,FR.INR.LEND,2.774193548387097,17.0,6.43010752688172,SGP
HVG,FM.LBL.BMNY.GD.ZS,3.4193548387096775,9.0,3.92258064516129,SGP
HVG,CM.MKT.LCAP.GD.ZS,3.161290322580645,11.0,4.817204301075269,SGP
HVG,FS.AST.PRVT.GD.ZS,3.161290322580645,13.0,4.909677419354839,SGP
HVG,CM.MKT.TRAD.GD.ZS,3.225806451612903,12.0,4.752688172043011,SGP
HVG,NE.EXP.GNFS.ZS,3.096774193548387,14.0,6.103225806451613,SGP
HVG,NE.IMP.GNFS.ZS,3.161290322580645,14.0,5.69247311827957,SGP
HVG,SL.TLF.ACTI.ZS,2.3225806451612905,24.0,8.036559139784947,SGP
HVG,EN.ATM.CO2E.PC,3.032258064516129,14.0,5.337634408602151,SGP
HVG,EG.ELC.RNWX.ZS,3.5483870967741935,7.0,3.324731182795699,SGP
HVG,AG.PRD.FOOD.XD,3.6129032258064515,9.0,3.161290322580645,SGP
HVG,AG.LND.FRST.ZS,2.3870967741935485,23.0,7.638709677419355,SGP
HVG,FS.AST.PRVT.GD.ZS.1,3.161290322580645,13.0,4.909677419354839,SGP
HVG,TG.VAL.TOTL.GD.ZS,3.161290322580645,14.0,5.8,SGP
HVG,GC.XPN.TOTL.GD.ZS.1,3.6774193548387095,7.0,3.4021505376344088,SGP
HVG,MS.MIL.XPND.GD.ZS,3.225806451612903,14.0,6.081720430107527,SGP
HVG,GC.NFN.TOTL.GD.ZS,3.4193548387096775,7.0,3.610752688172043,SGP
HVG,GC.NLD.TOTL.GD.ZS,3.096774193548387,12.0,4.7290322580645165,SGP
HVG,GC.REV.XGRT.GD.ZS,3.225806451612903,11.0,4.544086021505376,SGP
HVG,GC.TAX.TOTL.GD.ZS,3.161290322580645,11.0,4.395698924731183,SGP
HVG,TG.VAL.TOTL.GD.ZS.1,3.161290322580645,14.0,5.8,SGP
HVG,NY.GDP.TOTL.RT.ZS,3.161290322580645,12.0,4.840860215053763,SGP
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,SGP
HVG,SL.AGR.EMPL.MA.ZS,2.193548387096774,27.0,10.30752688172043,SGP
HVG,SP.POP.TOTL,2.064516129032258,28.0,9.744086021505376,SGP
HVG,SP.POP.GROW,3.225806451612903,12.0,4.868817204301076,SGP
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,SGP
HVG,EN.URB.MCTY.TL.ZS,3.032258064516129,15.0,5.918279569892473,SGP
HVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,SGP
HVG,SP.POP.0014.TO.ZS,2.129032258064516,27.0,10.264516129032257,SGP
HVG,SP.POP.1564.TO.ZS,2.129032258064516,27.0,9.466666666666667,SGP
HVG,EN.URB.LCTY.UR.ZS,3.032258064516129,15.0,5.918279569892473,SGP
HVG,EN.POP.DNST,2.193548387096774,26.0,9.453763440860214,SGP
HVG,SP.URB.TOTL,2.064516129032258,28.0,9.744086021505376,SGP
HVG,EN.URB.MCTY.TL.ZS.1,3.032258064516129,15.0,5.918279569892473,SGP
HVG,BN.CAB.XOKA.CD,2.967741935483871,15.0,5.69247311827957,SGP
HVG,BN.TRF.CURR.CD,3.096774193548387,14.0,5.909677419354839,SGP
HVG,BN.TRF.KOGT.CD,2.2,7.0,2.888888888888889,SGP
HVG,NE.EXP.GNFS.ZS.1,3.096774193548387,14.0,6.103225806451613,SGP
HVG,NY.EXP.CAPM.KN,2.129032258064516,27.0,9.389247311827956,SGP
HVG,NE.EXP.GNFS.KD.ZG,3.2903225806451615,9.0,3.879569892473118,SGP
HVG,NE.IMP.GNFS.ZS.1,3.161290322580645,14.0,5.69247311827957,SGP
HVG,NE.IMP.GNFS.KD.ZG,3.3548387096774195,9.0,3.587096774193548,SGP
HVG,FI.RES.TOTL.CD,2.3870967741935485,23.0,8.780645161290323,SGP
HVG,NV.IND.TOTL.ZS,3.161290322580645,11.0,5.2709677419354835,SGP
HVG,NV.MNF.TECH.ZS.UN,2.7096774193548385,18.0,7.131182795698924,SGP
HVG,NV.AGR.TOTL.ZS,2.5161290322580645,23.0,9.0,SGP
HVG,BM.GSR.ROYL.CD,2.5806451612903225,20.0,7.787096774193548,SGP
HVG,TX.VAL.FUEL.ZS.UN,3.3548387096774195,14.0,5.294623655913979,SGP
HVG,TX.VAL.MMTL.ZS.UN,3.161290322580645,11.0,4.436559139784946,SGP
HVG,NY.GDP.TOTL.RT.ZS.1,3.161290322580645,12.0,4.840860215053763,SGP
HVG,BX.KLT.DINV.CD.WD.1,2.967741935483871,15.0,5.513978494623656,SGP
HVG,SL.TLF.CACT.MA.ZS,3.3548387096774195,9.0,3.6193548387096772,SGP
HVG,SP.POP.DPND,3.3548387096774195,14.0,5.178494623655914,SGP
HVG,SH.IMM.IDPT,2.5161290322580645,16.0,5.701075268817204,SGP
HVG,SH.IMM.MEAS,2.3225806451612905,23.0,8.326881720430107,SGP
HVG,SP.POP.1564.TO.ZS.1,2.129032258064516,27.0,9.466666666666667,SGP
HVG,SP.POP.1564.TO.ZS.2,2.129032258064516,27.0,9.466666666666667,SGP
HVG,SL.TLF.TOTL.IN,2.129032258064516,27.0,9.63225806451613,SGP
HVG,SP.POP.1564.TO,2.0,29.0,10.191397849462366,SGP
HVG,NY.GDP.MKTP.KD.ZG,3.225806451612903,10.0,4.008602150537635,SLB
HVG,GC.XPN.INTP.CN,3.5483870967741935,8.0,2.8559139784946237,SLB
HVG,GC.XPN.TOTL.GD.ZS,2.3870967741935485,8.0,3.066666666666667,SLB
HVG,NY.GDP.MKTP.CD,2.5161290322580645,21.0,7.344086021505376,SLB
HVG,NY.GDP.PCAP.CD,2.7096774193548385,18.0,6.627956989247312,SLB
HVG,NY.GDP.PCAP.PP.CD,2.7096774193548385,18.0,6.333333333333333,SLB
HVG,NY.GNS.ICTR.ZS,3.161290322580645,11.0,4.529032258064516,SLB
HVG,NY.GDP.DEFL.KD.ZG,3.3548387096774195,10.0,4.32258064516129,SLB
HVG,GC.XPN.INTP.ZS,2.933333333333333,8.0,3.2,SLB
HVG,SL.UEM.TOTL.ZS,3.4838709677419355,9.0,4.432258064516129,SLB
HVG,FP.CPI.TOTL.ZG,3.3548387096774195,9.0,4.088172043010752,SLB
HVG,BX.KLT.DINV.CD.WD,3.161290322580645,11.0,4.520430107526882,SLB
HVG,FR.INR.LEND,2.838709677419355,11.0,4.647311827956989,SLB
HVG,FM.LBL.BMNY.GD.ZS,3.161290322580645,14.0,5.744086021505376,SLB
HVG,CM.MKT.LCAP.GD.ZS,2.4,2.0,1.4,SLB
HVG,FS.AST.PRVT.GD.ZS,3.225806451612903,13.0,5.204301075268817,SLB
HVG,CM.MKT.TRAD.GD.ZS,1.5,3.0,1.6666666666666667,SLB
HVG,NE.EXP.GNFS.ZS,3.3548387096774195,9.0,4.184946236559139,SLB
HVG,NE.IMP.GNFS.ZS,3.225806451612903,10.0,4.69247311827957,SLB
HVG,SL.TLF.ACTI.ZS,3.032258064516129,17.0,6.701075268817204,SLB
HVG,EN.ATM.CO2E.PC,2.6451612903225805,19.0,7.204301075268817,SLB
HVG,AG.PRD.FOOD.XD,2.967741935483871,15.0,6.116129032258065,SLB
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,SLB
HVG,FS.AST.PRVT.GD.ZS.1,3.225806451612903,13.0,5.204301075268817,SLB
HVG,TG.VAL.TOTL.GD.ZS,3.3548387096774195,13.0,4.877419354838709,SLB
HVG,GC.XPN.TOTL.GD.ZS.1,2.3870967741935485,8.0,3.066666666666667,SLB
HVG,MS.MIL.XPND.GD.ZS,2.4,2.0,1.4,SLB
HVG,GC.NFN.TOTL.GD.ZS,2.5454545454545454,6.0,2.690909090909091,SLB
HVG,GC.NLD.TOTL.GD.ZS,2.8,7.0,3.419047619047619,SLB
HVG,GC.REV.XGRT.GD.ZS,2.533333333333333,9.0,3.6,SLB
HVG,GC.TAX.TOTL.GD.ZS,2.933333333333333,7.0,3.0761904761904764,SLB
HVG,TG.VAL.TOTL.GD.ZS.1,3.3548387096774195,13.0,4.877419354838709,SLB
HVG,NY.GDP.TOTL.RT.ZS,3.225806451612903,11.0,4.513978494623656,SLB
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,SLB
HVG,SL.AGR.EMPL.MA.ZS,2.774193548387097,19.0,7.548387096774194,SLB
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,SLB
HVG,SP.POP.GROW,2.774193548387097,17.0,6.427956989247312,SLB
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,SLB
HVG,EN.URB.MCTY.TL.ZS,1.6,4.0,2.0,SLB
HVG,EG.ELC.ACCS.ZS,6.903225806451613,6.0,2.4408602150537635,SLB
HVG,SP.POP.0014.TO.ZS,1.935483870967742,30.0,10.666666666666666,SLB
HVG,SP.POP.1564.TO.ZS,2.129032258064516,27.0,9.666666666666666,SLB
HVG,EN.URB.LCTY.UR.ZS,1.6,4.0,2.0,SLB
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,SLB
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,SLB
HVG,EN.URB.MCTY.TL.ZS.1,1.6,4.0,2.0,SLB
HVG,BN.CAB.XOKA.CD,3.4838709677419355,8.0,3.6301075268817202,SLB
HVG,BN.TRF.CURR.CD,2.967741935483871,15.0,5.946236559139785,SLB
HVG,BN.TRF.KOGT.CD,2.903225806451613,15.0,5.593548387096774,SLB
HVG,NE.EXP.GNFS.ZS.1,3.3548387096774195,9.0,4.184946236559139,SLB
HVG,NY.EXP.CAPM.KN,2.7096774193548385,19.0,6.709677419354839,SLB
HVG,NE.EXP.GNFS.KD.ZG,3.096774193548387,12.0,4.604301075268817,SLB
HVG,NE.IMP.GNFS.ZS.1,3.225806451612903,10.0,4.69247311827957,SLB
HVG,NE.IMP.GNFS.KD.ZG,3.4193548387096775,8.0,3.81505376344086,SLB
HVG,FI.RES.TOTL.CD,2.774193548387097,17.0,7.058064516129032,SLB
HVG,NV.IND.TOTL.ZS,1.6,4.0,2.0,SLB
HVG,NV.MNF.TECH.ZS.UN,1.5,3.0,1.6666666666666667,SLB
HVG,NV.AGR.TOTL.ZS,2.727272727272727,12.0,4.51948051948052,SLB
HVG,BM.GSR.ROYL.CD,3.032258064516129,13.0,5.070967741935484,SLB
HVG,TX.VAL.FUEL.ZS.UN,3.225806451612903,9.0,3.2795698924731185,SLB
HVG,TX.VAL.MMTL.ZS.UN,6.387096774193548,5.0,2.3978494623655915,SLB
HVG,NY.GDP.TOTL.RT.ZS.1,3.225806451612903,11.0,4.513978494623656,SLB
HVG,BX.KLT.DINV.CD.WD.1,3.161290322580645,11.0,4.520430107526882,SLB
HVG,SL.TLF.CACT.MA.ZS,2.5806451612903225,22.0,8.335483870967742,SLB
HVG,SP.POP.DPND,2.129032258064516,27.0,9.56989247311828,SLB
HVG,SH.IMM.IDPT,3.3548387096774195,8.0,3.735483870967742,SLB
HVG,SH.IMM.MEAS,3.2903225806451615,8.0,3.7870967741935484,SLB
HVG,SP.POP.1564.TO.ZS.1,2.129032258064516,27.0,9.666666666666666,SLB
HVG,SP.POP.1564.TO.ZS.2,2.129032258064516,27.0,9.666666666666666,SLB
HVG,SL.TLF.TOTL.IN,1.935483870967742,30.0,10.666666666666666,SLB
HVG,SP.POP.1564.TO,1.935483870967742,30.0,10.666666666666666,SLB
HVG,NY.GDP.MKTP.KD.ZG,3.225806451612903,10.0,4.047311827956989,SLV
HVG,GC.XPN.INTP.CN,5.806451612903226,6.0,2.554838709677419,SLV
HVG,GC.XPN.TOTL.GD.ZS,3.6129032258064515,9.0,3.6451612903225805,SLV
HVG,NY.GDP.MKTP.CD,2.0,29.0,10.217204301075268,SLV
HVG,NY.GDP.PCAP.CD,2.0,29.0,10.217204301075268,SLV
HVG,NY.GDP.PCAP.PP.CD,2.0,29.0,10.217204301075268,SLV
HVG,NY.GNS.ICTR.ZS,3.4193548387096775,12.0,4.060215053763441,SLV
HVG,NY.GDP.DEFL.KD.ZG,3.225806451612903,10.0,4.008602150537635,SLV
HVG,GC.XPN.INTP.ZS,2.9285714285714284,13.0,4.944444444444445,SLV
HVG,SL.UEM.TOTL.ZS,3.3548387096774195,9.0,3.6150537634408604,SLV
HVG,FP.CPI.TOTL.ZG,3.161290322580645,11.0,4.587096774193548,SLV
HVG,BX.KLT.DINV.CD.WD,3.2903225806451615,10.0,4.2064516129032254,SLV
HVG,FR.INR.LEND,1.6,4.0,2.0,SLV
HVG,FM.LBL.BMNY.GD.ZS,3.161290322580645,15.0,5.309677419354839,SLV
HVG,FS.AST.PRVT.GD.ZS,4.0,11.0,4.247311827956989,SLV
HVG,NE.EXP.GNFS.ZS,3.225806451612903,11.0,4.391397849462366,SLV
HVG,NE.IMP.GNFS.ZS,2.774193548387097,17.0,6.421505376344086,SLV
HVG,SL.TLF.ACTI.ZS,3.161290322580645,11.0,4.361290322580645,SLV
HVG,EN.ATM.CO2E.PC,2.838709677419355,18.0,6.711827956989247,SLV
HVG,EG.ELC.RNWX.ZS,3.225806451612903,12.0,5.2602150537634405,SLV
HVG,AG.PRD.FOOD.XD,3.096774193548387,13.0,5.653763440860215,SLV
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,SLV
HVG,FS.AST.PRVT.GD.ZS.1,4.0,11.0,4.247311827956989,SLV
HVG,TG.VAL.TOTL.GD.ZS,2.6451612903225805,19.0,6.602150537634409,SLV
HVG,GC.XPN.TOTL.GD.ZS.1,3.6129032258064515,9.0,3.6451612903225805,SLV
HVG,MS.MIL.XPND.GD.ZS,3.6129032258064515,8.0,3.3655913978494625,SLV
HVG,GC.NFN.TOTL.GD.ZS,2.967741935483871,8.0,3.870967741935484,SLV
HVG,GC.NLD.TOTL.GD.ZS,3.2142857142857144,9.0,3.8412698412698414,SLV
HVG,GC.REV.XGRT.GD.ZS,3.2903225806451615,9.0,4.144086021505377,SLV
HVG,GC.TAX.TOTL.GD.ZS,3.0,12.0,5.169312169312169,SLV
HVG,TG.VAL.TOTL.GD.ZS.1,2.6451612903225805,19.0,6.602150537634409,SLV
HVG,NY.GDP.TOTL.RT.ZS,3.5483870967741935,9.0,3.7268817204301077,SLV
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,SLV
HVG,SL.AGR.EMPL.MA.ZS,2.838709677419355,17.0,5.903225806451613,SLV
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,SLV
HVG,SP.POP.GROW,2.903225806451613,19.0,6.744086021505376,SLV
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,SLV
HVG,EN.URB.MCTY.TL.ZS,1.935483870967742,30.0,10.666666666666666,SLV
HVG,EG.ELC.ACCS.ZS,3.806451612903226,4.0,2.2344086021505376,SLV
